index,Unnamed: 0,Date,User,Tweet,Cleaned_Tweet,Language,Sentiment,radio,blog,festival
14687,14687,2015-06-10 11:22:46+00:00,jazzsharing,"→@UmbriaJazz_OFC #Perugia #Italy
10|19|July|2015
http://t.co/wG3VC2p2cS
Lineup:
http://t.co/mhgYCmcYog
@Kenyamjmusic http://t.co/mhzKdzE68D",UmbriaJazzOFC Perugia Italy 1019July2015 httptcowG3VC2p2cS Lineup httptcomhgYCmcYog Kenyamjmusic httptcomhzKdzE68D,English,Neutral,-,-,-
14688,14688,2015-06-10 10:53:48+00:00,Vittoria_LM,-35 days #CheekToCheekTour #UmbriaJazz 🌞 http://t.co/TQ8Omz86Yh,35 days CheekToCheekTour UmbriaJazz  httptcoTQ8Omz86Yh,English,Neutral,-,-,-
14690,14690,2015-06-10 06:02:06+00:00,MusicStarStaff,"TONY BENNETT &amp; LADY GAGA :IN CONCERTO ALL’ARENA SANTA GIULIANA IL 15 LUGLIO unica … http://t.co/Q7wjtYvrUe 
@itstonybennett  @UmbriaJazz_OFC",TONY BENNETT amp LADY GAGA IN CONCERTO ALLARENA SANTA GIULIANA IL 15 LUGLIO unica  httptcoQ7wjtYvrUe itstonybennett UmbriaJazzOFC,English,Neutral,-,-,-
14692,14692,2015-06-09 20:07:42+00:00,radio41it,Ad Umbria Jazz ci saranno Tony Bennett e Lady Gaga http://t.co/fg5yvkIFh0 via @radio41it @UmbriaJazz_OFC #musica @itstonybennett @ladygaga,Ad Umbria Jazz Tony Bennett Lady Gaga httptcofg5yvkIFh0 via radio41it UmbriaJazzOFC musica itstonybennett ladygaga,English,Neutral,bennett lady gaga httptcofg5yvkifh0 via 41it umbriajazzofc musica itstonybennett ladygaga,-,-
14694,14694,2015-06-09 12:58:50+00:00,UmbriaJazz_OFC,"#UJ15 il 14 luglio tornano @ChickCorea e @herbiehancock in esclusiva italiana, info e ticket http://t.co/APTEA18KYF http://t.co/kWweQ2u7jw",UJ15 14 luglio tornano ChickCorea herbiehancock esclusiva italiana info ticket httptcoAPTEA18KYF httptcokWweQ2u7jw,English,Neutral,-,-,-
14697,14697,2015-06-09 08:58:26+00:00,UmbriaJazz_OFC,"Tra un mese, il 9 luglio, anteprima #UJ15 con la @BerkleeCollege Night in Piazza IV Novembre  http://t.co/8RylxGwzPc http://t.co/M53leT5hMr",Tra mese 9 luglio anteprima UJ15 BerkleeCollege Night Piazza IV Novembre httptco8RylxGwzPc httptcoM53leT5hMr,English,Neutral,-,-,-
14699,14699,2015-06-09 08:26:44+00:00,UmbriaJazz_OFC,"#UJ15 il 18 luglio il trio di @GioGuidiMusic con Thomas Morgan e Joao Lobo, Teatro Morlacchi. http://t.co/QuY1i3ZXRf http://t.co/Pp9XmnMSzx",UJ15 18 luglio trio GioGuidiMusic Thomas Morgan Joao Lobo Teatro Morlacchi httptcoQuY1i3ZXRf httptcoPp9XmnMSzx,English,Neutral,-,-,-
14704,14704,2015-06-08 13:26:39+00:00,UmbriaJazz_OFC,"#UJ15 @BillFrisell “GUITAR in the SPACE AGE”, 17 luglio,Teatro Morlacchi: info e ticket  http://t.co/G8PnFMzhbE http://t.co/cQ1FP7ETDc",UJ15 BillFrisell GUITAR SPACE AGE 17 luglioTeatro Morlacchi info e ticket httptcoG8PnFMzhbE httptcocQ1FP7ETDc,English,Neutral,-,-,-
14705,14705,2015-06-08 13:20:58+00:00,UmbriaJazz_OFC,"#UJ15 @DianneReeves1 il 17 luglio con “Beautiful Life"", Grammy 2015 Best Jazz Vocal Album http://t.co/msJohugNGO http://t.co/sPhh9GHsVk",UJ15 DianneReeves1 17 luglio Beautiful Life Grammy 2015 Best Jazz Vocal Album httptcomsJohugNGO httptcosPhh9GHsVk,English,Positive,-,-,-
14706,14706,2015-06-08 12:23:01+00:00,YAASS_99,"I wait you on 15th of july, @ladygaga #CheekToCheekTour #perugia #UmbriaJazz http://t.co/aiXSqG9syh",I wait 15th july ladygaga CheekToCheekTour perugia UmbriaJazz httptcoaiXSqG9syh,English,Neutral,-,-,-
14707,14707,2015-06-08 10:43:38+00:00,UmbriaJazz_OFC,Best jazz albums of 2015... so far http://t.co/5tRewi1iQt,Best jazz albums 2015 far httptco5tRewi1iQt,English,Positive,-,-,-
14708,14708,2015-06-08 10:29:26+00:00,andreainfusino,The Andrea Infusino Daily is out! http://t.co/nRp8OhjMuU Stories via @StartupRR @mlane @UmbriaJazz_OFC,The Andrea Infusino Daily out httptconRp8OhjMuU Stories via StartupRR mlane UmbriaJazzOFC,English,Neutral,-,-,-
14712,14712,2015-06-05 16:31:00+00:00,TheoCroker,TOUR!! @theagencygroup @officialronnies @lovesupremefest @northseajazz @NorthSeaJazzCLB @PoriJazz @UmbriaJazz_OFC http://t.co/4HE0i46wBj,TOUR theagencygroup officialronnies lovesupremefest northseajazz NorthSeaJazzCLB PoriJazz UmbriaJazzOFC httptco4HE0i46wBj,English,Neutral,-,-,-
14713,14713,2015-06-05 14:19:25+00:00,thodra,I jam - Italian jazz magazine is out! http://t.co/96len7wAGr Stories via @FabPuc @Elfionicolosi @UmbriaJazz_OFC,I jam  Italian jazz magazine is out httptco96len7wAGr Stories via FabPuc Elfionicolosi UmbriaJazzOFC,English,Neutral,-,-,-
14714,14714,2015-06-05 13:21:51+00:00,Ms_Golightly,#AmbroseAkinmusire Quintet (@UmbriaJazz_OFC 2012) Photo by #DanielaCrevena | http://t.co/ehd18lSW1D,AmbroseAkinmusire Quintet UmbriaJazzOFC 2012 Photo DanielaCrevena  httptcoehd18lSW1D,English,Neutral,-,-,-
14715,14715,2015-06-05 13:18:49+00:00,UmbriaJazz_OFC,"#UJ15 @miguelzenon quartet il 14 luglio, 'round midnight, al teatro Morlacchi. Info e ticket http://t.co/Qkuv967usc http://t.co/igHIjRB9J5",UJ15 miguelzenon quartet 14 luglio round midnight teatro Morlacchi Info ticket httptcoQkuv967usc httptcoigHIjRB9J5,English,Neutral,-,-,-
14718,14718,2015-06-05 08:33:12+00:00,UmbriaJazz_OFC,"#UJ15 #Perugia @Thebadplus @Joshua_Redman 13 luglio, ecco il nuovo singolo ""Dirty Blonde"" https://t.co/U2SpijAjvV http://t.co/9vmJViAJWl",UJ15 Perugia Thebadplus JoshuaRedman 13 luglio ecco nuovo singolo Dirty Blonde httpstcoU2SpijAjvV httptco9vmJViAJWl,English,Negative,-,-,-
14719,14719,2015-06-05 08:07:42+00:00,CsPagesNet,Venerdì hot @hereswine @jacopocossater @winecurmudgeon @stahl_jason @foodwineclick @mikAl_lil @UmbriaJazz_OFC http://t.co/QgJwIPuftW,Venerd hot hereswine jacopocossater winecurmudgeon stahljason foodwineclick mikAllil UmbriaJazzOFC httptcoQgJwIPuftW,English,Neutral,-,-,-
14720,14720,2015-06-05 06:05:55+00:00,caridadisabel,Let's not miss #UmbriaJazz in Perugia in July! http://t.co/GXNVFUMG67 #discoverumbria,Lets miss UmbriaJazz Perugia July httptcoGXNVFUMG67 discoverumbria,English,Negative,-,-,-
14725,14725,2015-06-04 13:20:02+00:00,UmbriaJazz_OFC,#UJ15  Ramin Bahrami &amp; Danilo Rea il 12 luglio: un omaggio alla musica di #Bach. Info e ticket http://t.co/cpDNVyXzDs http://t.co/ns5X0PSX1v,UJ15 Ramin Bahrami amp Danilo Rea 12 luglio omaggio musica Bach Info ticket httptcocpDNVyXzDs httptcons5X0PSX1v,English,Neutral,-,-,-
14726,14726,2015-06-04 07:56:09+00:00,UmbriaJazz_OFC,"#UJ15 gli @RealSnarkyPuppy il 13 luglio #Perugia. Tra funk, R&amp;B, fusion e rock. Info e ticket http://t.co/VMrRtFWn0u http://t.co/nkzgDlFCEA",UJ15 RealSnarkyPuppy 13 luglio Perugia Tra funk RampB fusion rock Info ticket httptcoVMrRtFWn0u httptconkzgDlFCEA,English,Neutral,-,-,-
14728,14728,2015-06-03 10:28:26+00:00,UmbriaJazz_OFC,"#UJ15 la marchin' band nel centro storico di #Perugia con i @funkoff_2000, alle 11,30 e 18,30 http://t.co/IKAQFYJ1hh http://t.co/iGEOKLk0Sg",UJ15 marchin band centro storico Perugia funkoff2000 1130 1830 httptcoIKAQFYJ1hh httptcoiGEOKLk0Sg,English,Neutral,-,-,-
14732,14732,2015-06-01 13:38:18+00:00,jazzsharing,"→@UmbriaJazz_OFC #Perugia
@bradmehldau trio
#MorlacchiTheat
Sat|11|July|11:55pm
http://t.co/1rPthZgP9A
https://t.co/iW1STTLJLh
@Labbaronessa",UmbriaJazzOFC Perugia bradmehldau trio MorlacchiTheat Sat11July1155pm httptco1rPthZgP9A httpstcoiW1STTLJLh Labbaronessa,English,Neutral,-,-,-
14733,14733,2015-06-01 09:07:13+00:00,kousthemoose22,So bizarre to be looking at Sulga bus and Trenitalia schedules again for Perugia! #reunion #UmbriaJazz,So bizarre looking Sulga bus Trenitalia schedules Perugia reunion UmbriaJazz,English,Negative,-,-,-
14734,14734,2015-06-01 09:05:05+00:00,UmbriaJazz_OFC,"@CharlesLloydSax , #UJ15 il 10 luglio con un nuovo quartetto con Gerald Clayton, Joe Sanders e Kendrick Scott. http://t.co/TpxgFPGV72",CharlesLloydSax  UJ15 10 luglio nuovo quartetto Gerald Clayton Joe Sanders Kendrick Scott httptcoTpxgFPGV72,English,Neutral,-,-,-
14735,14735,2015-06-01 08:35:35+00:00,cellotrapani90,"@gagadaily  http://t.co/Ory7cfYSep 
@ladygaga even ür laugh is italian❤️🇮🇹 and it's so cute ❤️ can't wait 4 @UmbriaJazz_OFC @itstonybennett",gagadaily httptcoOry7cfYSep ladygaga even r laugh italian cute  cant wait 4 UmbriaJazzOFC itstonybennett,English,Positive,-,-,-
14738,14738,2015-05-31 07:47:31+00:00,mmolend,Lady Gaga eTony Bennett doppio show all'Hollywood bowl gremito di pubblico @UmbriaJazz_OFC http://t.co/0ToXTibQwQ http://t.co/JQ2QkVvF6I,Lady Gaga eTony Bennett doppio show allHollywood bowl gremito pubblico UmbriaJazzOFC httptco0ToXTibQwQ httptcoJQ2QkVvF6I,English,Neutral,-,-,-
14755,14755,2015-05-29 17:41:23+00:00,LorenzoVitolo,"@UmbriaJazz_OFC @ChickCorea @herbiehancock Siete i miei idoli, ci sarò!",UmbriaJazzOFC ChickCorea herbiehancock Siete idoli sar,English,Neutral,-,-,-
14764,14764,2015-05-29 09:46:21+00:00,UmbriaJazz_OFC,"#UJ15 @caetanoveloso e @gilbertogil venerdì 17 luglio, Two Friends, A Century of Music    http://t.co/JUHapojjiP http://t.co/o3D3I4Uju6",UJ15 caetanoveloso gilbertogil venerd 17 luglio Two Friends A Century of Music httptcoJUHapojjiP httptcoo3D3I4Uju6,English,Positive,-,-,-
14773,14773,2015-05-27 13:00:34+00:00,SwingClubFilm,a good way to see them playing jazz again #crowdfunding http://t.co/x2NAdiCOI6 @CultureLover_it @winterbluesjazz @jazzavienne @UmbriaJazz,good way see playing jazz crowdfunding httptcox2NAdiCOI6 CultureLoverit winterbluesjazz jazzavienne UmbriaJazz,English,Positive,-,-,-
14777,14777,2015-05-26 18:37:59+00:00,jazzsharing,"→ @UmbriaJazz_OFC #Perugia #Italy
@StefanoBollani
#ArenaSantaGiuliana Sun|12|July|2015|9:00pm
http://t.co/PGRRPF5DuN
https://t.co/RtXPRvq7Ww", UmbriaJazzOFC Perugia Italy StefanoBollani ArenaSantaGiuliana Sun12July2015900pm httptcoPGRRPF5DuN httpstcoRtXPRvq7Ww,English,Neutral,-,-,-
14781,14781,2015-05-26 11:06:27+00:00,UmbriaJazz_OFC,"#UJ15 @bradmehldau Trio #TeatroMorlacchi, 'round midnight https://t.co/yIh1SIcivp",UJ15 bradmehldau Trio TeatroMorlacchi round midnight httpstcoyIh1SIcivp,English,Neutral,-,-,-
14782,14782,2015-05-26 08:55:30+00:00,UmbriaJazz_OFC,26 maggio 1926 #MilesDavis Birth of the Cool....nasceva 89 anni fa un mito...   https://t.co/f73VwRoMx2,26 maggio 1926 MilesDavis Birth of the Coolnasceva 89 anni fa mito httpstcof73VwRoMx2,English,Neutral,-,-,-
14783,14783,2015-05-26 08:49:45+00:00,Vittoria_LM,-50 days #CheekToCheekTour #umbriaJazz 💫 http://t.co/rcsyytuVkU,50 days CheekToCheekTour umbriaJazz  httptcorcsyytuVkU,English,Neutral,-,-,-
14785,14785,2015-05-26 08:45:48+00:00,UmbriaJazz_OFC,"#UJ15 @robertglasper giovedì 16 luglio, Arena. @ChickCorea e @herbiehancock martedì 14 luglio, Arena https://t.co/Rf3ZrBcaWe",UJ15 robertglasper gioved 16 luglio Arena ChickCorea herbiehancock marted 14 luglio Arena httpstcoRf3ZrBcaWe,English,Neutral,-,-,-
14788,14788,2015-05-25 13:46:49+00:00,adrianamateo,#AMPhoto #UmbriaJazz http://t.co/ps3TTGebJa,AMPhoto UmbriaJazz httptcops3TTGebJa,English,Neutral,-,-,-
14792,14792,2015-05-23 16:43:39+00:00,UmbriaJazz_OFC,Saranno entrambi ad #UJ15 We're waiting for U mr #GillesPeterson And @Incognito_world  https://t.co/3U0sqjoTte,Saranno entrambi ad UJ15 Were waiting U mr GillesPeterson And Incognitoworld httpstco3U0sqjoTte,English,Neutral,-,-,-
14795,14795,2015-05-22 12:00:02+00:00,LindberghHotels,#SensationaUmbria Continua il viaggio on the road di Steve McCurry. A #Perugia per l' #UmbriaJazz Festival gli... http://t.co/kCSjjtwSDF,SensationaUmbria Continua viaggio on the road Steve McCurry A Perugia l UmbriaJazz Festival gli httptcokCSjjtwSDF,English,Positive,-,-,mccurry a perugia l umbriajazz gli httptcokcsjjtwsdf
14800,14800,2015-05-21 15:59:05+00:00,kokayi,My Faves 2 play! @sonsdhiver @northseajazz @MusicMeeting @eurockeennes @sxsw @UmbriaJazz_OFC @montreauxjazz @sanjosejazz @calgaryfolkfest,My Faves 2 play sonsdhiver northseajazz MusicMeeting eurockeennes sxsw UmbriaJazzOFC montreauxjazz sanjosejazz calgaryfolkfest,English,Positive,-,-,-
14801,14801,2015-05-21 12:07:25+00:00,jazzsharing,"→@UmbriaJazz_OFC #Perugia #Italy
#UmbriaJazz 2015
#ArenaSantaGiuliana Sun|19|July|2015|07:00pm
http://t.co/7McfP4tbgn http://t.co/I8zPDxndaK",UmbriaJazzOFC Perugia Italy UmbriaJazz 2015 ArenaSantaGiuliana Sun19July20150700pm httptco7McfP4tbgn httptcoI8zPDxndaK,English,Neutral,-,-,-
14805,14805,2015-05-21 10:35:20+00:00,jazzsharing,"→@UmbriaJazz_OFC
#OrlandoJulius_ &amp; #TheHeliocentrics
https://t.co/WaPxanX6x4
@JazzClubPerugia @Jazzineu @DotTimeRecords @TheJazzvnu",UmbriaJazzOFC OrlandoJulius amp TheHeliocentrics httpstcoWaPxanX6x4 JazzClubPerugia Jazzineu DotTimeRecords TheJazzvnu,English,Neutral,-,-,-
14807,14807,2015-05-21 10:30:02+00:00,jazzsharing,"→@UmbriaJazz_OFC
#TaylorMcFerrin @TaylorMcFerrin
https://t.co/yE5SPXa2au
@JazzClubPerugia @Jazzineu @DotTimeRecords @TheJazzvnu",UmbriaJazzOFC TaylorMcFerrin TaylorMcFerrin httpstcoyE5SPXa2au JazzClubPerugia Jazzineu DotTimeRecords TheJazzvnu,English,Neutral,-,-,-
14808,14808,2015-05-21 10:17:49+00:00,jazzsharing,"→@UmbriaJazz_OFC
@TaylorMcFerrin #DaymèArocena @orlandojulius_ #TheHeliocentrics #Romare @gillespeterson #EarlZinger 
http://t.co/vv2ppHtlDe",UmbriaJazzOFC TaylorMcFerrin DaymArocena orlandojulius TheHeliocentrics Romare gillespeterson EarlZinger httptcovv2ppHtlDe,English,Neutral,-,-,-
14813,14813,2015-05-20 23:06:27+00:00,kokodrum77,https://t.co/D8JOKI7NUs @awQwardtalent @WBGO @northseajazz @UmbriaJazz_OFC @NewportJazzFest @LivSoulFest @AtlantaJazzFest @outmusicawards,httpstcoD8JOKI7NUs awQwardtalent WBGO northseajazz UmbriaJazzOFC NewportJazzFest LivSoulFest AtlantaJazzFest outmusicawards,English,Neutral,-,-,-
14814,14814,2015-05-20 21:45:45+00:00,BossamossaCr,#EmanuelHarrold @I_GregoryPorter @UmbriaJazz_OFC @europejazznet @MontereyJazz @JazzTimes http://t.co/6ayFandSYq,EmanuelHarrold IGregoryPorter UmbriaJazzOFC europejazznet MontereyJazz JazzTimes httptco6ayFandSYq,English,Neutral,-,-,-
14819,14819,2015-05-20 14:04:43+00:00,UmbriaJazz_OFC,#UJ15 #Festival | July 10 - 19 | #Perugia . Buy your ticket here &gt;&gt; http://t.co/OsIWWwEQvR http://t.co/xeSzQ0wGi4,UJ15 Festival  July 10  19  Perugia  Buy ticket gtgt httptcoOsIWWwEQvR httptcoxeSzQ0wGi4,English,Positive,-,-,uj15 buy ticket gtgt httptcoosiwwweqvr httptcoxeszq0wgi4
14826,14826,2015-05-19 13:01:53+00:00,AltaUmbria,The Collezione Burri Foundation and @UmbriaJazz_OFC together for the centenary of the birth of #AlbertoBurri http://t.co/NjLszgi241,The Collezione Burri Foundation UmbriaJazzOFC together centenary birth AlbertoBurri httptcoNjLszgi241,English,Neutral,-,-,-
14828,14828,2015-05-19 12:58:39+00:00,UmbriaJazz_OFC,https://t.co/jLmcFK8Ohz,httpstcojLmcFK8Ohz,English,Neutral,-,-,-
14838,14838,2015-05-18 08:08:58+00:00,UmbriaJazz_OFC,#UJ15 il jazz al #TeatroMorlacchi con @CharlesLloydSax  @bradmehldau  @BillFrisell @DianneReeves1  @EnricoRava1 and.. http://t.co/OsIWWwEQvR,UJ15 jazz TeatroMorlacchi CharlesLloydSax bradmehldau BillFrisell DianneReeves1 EnricoRava1 and httptcoOsIWWwEQvR,English,Neutral,-,-,-
14844,14844,2015-05-17 11:11:14+00:00,jazzsharing,"→ @UmbriaJazz_OFC #Perugia 
#UmbriaJazz 2015
July|10|19|015
TheProgramme:
http://t.co/2rzrzDPLzd
@DotTimeRecords http://t.co/0XxDgQgi61", UmbriaJazzOFC Perugia UmbriaJazz 2015 July1019015 TheProgramme httptco2rzrzDPLzd DotTimeRecords httptco0XxDgQgi61,English,Neutral,-,-,-
14846,14846,2015-05-17 08:54:25+00:00,valentinacurzi,"@ladygaga @itstonybennett  @UmbriaJazz_OFC Can't wait for #Cheek2CheekTour in #Perugia, merci beaucoup  🎶 !  15 July 2015 #Umbria #Italy",ladygaga itstonybennett UmbriaJazzOFC Cant wait Cheek2CheekTour Perugia merci beaucoup   15 July 2015 Umbria Italy,English,Neutral,-,-,-
14849,14849,2015-05-16 14:01:05+00:00,jazzsharing,"→ @UmbriaJazz_OFC #Perugia 
#UmbriaJazz July|10|19|015
This istheProgram:
http://t.co/2rzrzDPLzd
@DotTimeRecords http://t.co/kGLttpPpDH", UmbriaJazzOFC Perugia UmbriaJazz July1019015 This istheProgram httptco2rzrzDPLzd DotTimeRecords httptcokGLttpPpDH,English,Neutral,-,-,-
14868,14868,2015-05-15 10:46:07+00:00,minocria,"Honoured to have seen two of his shows @UmbriaJazz_OFC '04 &amp; '09, always been in love with his soul and passion &lt;3 http://t.co/LHEarhH4fT",Honoured seen two shows UmbriaJazzOFC 04 amp 09 always love soul passion lt3 httptcoLHEarhH4fT,English,Positive,-,-,-
14869,14869,2015-05-15 10:45:31+00:00,umbriajournal_,Umbria Jazz contro il secondary ticketing http://t.co/aI8TIpjy3X #Perugia #SecondaryTicketing #UmbriaJazz http://t.co/UakLzMOZ0Y,Umbria Jazz contro il secondary ticketing httptcoaI8TIpjy3X Perugia SecondaryTicketing UmbriaJazz httptcoUakLzMOZ0Y,English,Neutral,-,-,-
14870,14870,2015-05-15 10:23:06+00:00,umbriajournal_,"Morte B.B. King, il ... http://t.co/7XTiX4HOqc #BBKing #CarloPagnotta #MortoBBKing #MuoreBBKing #UmbriaJazz http://t.co/udg7NZaEb0",Morte BB King il  httptco7XTiX4HOqc BBKing CarloPagnotta MortoBBKing MuoreBBKing UmbriaJazz httptcoudg7NZaEb0,English,Neutral,-,-,-
14872,14872,2015-05-15 09:36:41+00:00,MSpacagna,The KING of blues @UmbriaJazz_OFC 2011 http://t.co/m6xW2tNR4b,The KING blues UmbriaJazzOFC 2011 httptcom6xW2tNR4b,English,Neutral,-,-,-
14873,14873,2015-05-15 09:29:48+00:00,sueannnest,Hope my ticket for @UmbriaJazz_OFC festival w/ @ladygaga &amp; Tony Bennet doesn't incl. vomiting on audience @joepoing #CIAM15,Hope ticket UmbriaJazzOFC festival w ladygaga amp Tony Bennet incl vomiting audience joepoing CIAM15,English,Positive,-,-,hope ticket umbriajazzofc incl vomiting audience joepoing ciam15
14877,14877,2015-05-15 08:29:31+00:00,umbriajournal_,"E' morto B.B. King, ... http://t.co/JbOMV8UKcH #BBKing #EMortoBBKing #MortoBBKing #MuoreBBKing #UmbriaJazz http://t.co/VB9TjGcljp",E morto BB King  httptcoJbOMV8UKcH BBKing EMortoBBKing MortoBBKing MuoreBBKing UmbriaJazz httptcoVB9TjGcljp,English,Neutral,-,-,-
14878,14878,2015-05-15 08:17:40+00:00,umbriajournal_,"E' morto B.B. King, ... http://t.co/JbOMV8UKcH #BBKing #EMortoBBKing #MortoBBKing #MuoreBBKing #UmbriaJazz http://t.co/nKXT73Ecnk",E morto BB King  httptcoJbOMV8UKcH BBKing EMortoBBKing MortoBBKing MuoreBBKing UmbriaJazz httptconKXT73Ecnk,English,Neutral,-,-,-
14882,14882,2015-05-15 07:14:31+00:00,UmbriaJazz_OFC,"The King is dead, long live The King!
Addio B.B. King http://t.co/uPptRhZ25h",The King dead long live The King Addio BB King httptcouPptRhZ25h,English,Negative,-,-,-
14946,14946,2015-05-13 11:08:16+00:00,allabout_italy,"FROM 10 TO 19 July, TEN DAYS OF GREAT MUSIC WITH #UMBRIAJAZZ. https://t.co/Pk3sTXUeaa  http://t.co/gEdxf5hfS3 http://t.co/mRdURjhA1w",FROM 10 TO 19 July TEN DAYS OF GREAT MUSIC WITH UMBRIAJAZZ httpstcoPk3sTXUeaa httptcogEdxf5hfS3 httptcomRdURjhA1w,English,Positive,-,-,-
14954,14954,2015-05-13 09:51:58+00:00,weddingsumbria,"Happy, lucky me :)  Tickets for Incognito, Umbria Jazz, Perugia, Italy  
@UmbriaJazz_OFC @Perugia24h http://t.co/ybpX4rzo6N",Happy lucky  Tickets Incognito Umbria Jazz Perugia Italy UmbriaJazzOFC Perugia24h httptcoybpX4rzo6N,English,Positive,-,-,-
14960,14960,2015-05-13 08:24:13+00:00,UmbriaJazz_OFC,Nuovo preferito: Gilles Peterson http://t.co/RyodEmG4cT @DeezerItalia,Nuovo preferito Gilles Peterson httptcoRyodEmG4cT DeezerItalia,English,Neutral,-,-,-
14961,14961,2015-05-13 08:24:04+00:00,UmbriaJazz_OFC,Nuovo preferito: Projections di Romare http://t.co/vQmTTHi5Y9 @DeezerItalia,Nuovo preferito Projections Romare httptcovQmTTHi5Y9 DeezerItalia,English,Neutral,-,-,-
14963,14963,2015-05-13 08:23:40+00:00,UmbriaJazz_OFC,Nuovo preferito: Lloyd Miller &amp; The Heliocentrics di Lloyd Miller http://t.co/we3blJrTxT @DeezerItalia,Nuovo preferito Lloyd Miller amp The Heliocentrics di Lloyd Miller httptcowe3blJrTxT DeezerItalia,English,Neutral,-,-,-
14964,14964,2015-05-13 08:23:37+00:00,UmbriaJazz_OFC,Nuovo preferito: The Heliocentrics http://t.co/UaHz39SSbU @DeezerItalia,Nuovo preferito The Heliocentrics httptcoUaHz39SSbU DeezerItalia,English,Neutral,-,-,-
14965,14965,2015-05-13 08:23:25+00:00,UmbriaJazz_OFC,Nuovo preferito: Back to My Roots: The Very Best of Orlando Julius di Orlando Julius http://t.co/PxfOTQ3tz6 @DeezerItalia,Nuovo preferito Back My Roots The Very Best Orlando Julius di Orlando Julius httptcoPxfOTQ3tz6 DeezerItalia,English,Positive,-,-,-
14967,14967,2015-05-13 08:23:10+00:00,UmbriaJazz_OFC,Nuovo preferito: The Havana Cultura Sessions di Daymé Arocena http://t.co/keNq8tJvdn @DeezerItalia,Nuovo preferito The Havana Cultura Sessions Daym Arocena httptcokeNq8tJvdn DeezerItalia,English,Neutral,-,-,-
14969,14969,2015-05-13 08:22:52+00:00,UmbriaJazz_OFC,Nuovo preferito: Early Riser di Taylor McFerrin http://t.co/X18mNr3ATj @DeezerItalia,Nuovo preferito Early Riser di Taylor McFerrin httptcoX18mNr3ATj DeezerItalia,English,Neutral,-,-,-
14970,14970,2015-05-13 08:22:49+00:00,UmbriaJazz_OFC,Nuovo preferito: Taylor McFerrin http://t.co/v3U0RK7sbs @DeezerItalia,Nuovo preferito Taylor McFerrin httptcov3U0RK7sbs DeezerItalia,English,Neutral,-,-,-
14971,14971,2015-05-13 08:22:25+00:00,UmbriaJazz_OFC,Nuovo preferito: The Brand New Heavies http://t.co/Q6hnZwzvLv @DeezerItalia,Nuovo preferito The Brand New Heavies httptcoQ6hnZwzvLv DeezerItalia,English,Neutral,-,-,-
14972,14972,2015-05-13 08:22:16+00:00,UmbriaJazz_OFC,Nuovo preferito: The Decade LP di Adrian Go http://t.co/WFRorkB1s2 @DeezerItalia,Nuovo preferito The Decade LP Adrian Go httptcoWFRorkB1s2 DeezerItalia,English,Neutral,-,-,-
14978,14978,2015-05-13 08:19:34+00:00,UmbriaJazz_OFC,Nuovo preferito: Cassandra Wilson http://t.co/ECTjyNAmbH @DeezerItalia,Nuovo preferito Cassandra Wilson httptcoECTjyNAmbH DeezerItalia,English,Neutral,-,-,-
14981,14981,2015-05-13 08:15:58+00:00,UmbriaJazz_OFC,Nuovo preferito: An Evening With Herbie Hancock &amp; Chick Corea In Concert (Live) di Herbie Hancock http://t.co/KcmQcohRNR @DeezerItalia,Nuovo preferito An Evening With Herbie Hancock amp Chick Corea In Concert Live di Herbie Hancock httptcoKcmQcohRNR DeezerItalia,English,Neutral,-,-,-
14983,14983,2015-05-13 08:14:19+00:00,UmbriaJazz_OFC,Nuovo preferito: The Bad Plus Joshua Redman di The Bad Plus http://t.co/fRwg33Xb7v @DeezerItalia,Nuovo preferito The Bad Plus Joshua Redman di The Bad Plus httptcofRwg33Xb7v DeezerItalia,English,Negative,-,-,-
